Date,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Foreign Exchange Reserves: actual,Retail Sales YoY: forecastCorrection,Markit Services PMI: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 7,Balance lag 20,Balance lag 28,weekday,quarter,is_weekend
2020-03-26,0.0,0.6666666666666666,563.5,3.3999999999999995,37.1,-7.0,26.34000015258789,2489.969970703125,6.0,85.7151,78.2538,4100.44,-0.1501383952,-0.06374615727,-0.1741893726,-0.1308155279,-0.2811547502,-0.1128471476,3,1,0
2020-03-27,0.0,0.7333333333333333,563.5,3.3999999999999995,37.1,-7.0,24.93000030517578,2401.110107421875,6.0,85.7165,77.9818,4051.63,-0.165824019,-0.1501383952,-0.06374615727,-0.06684646371,0.0,0.06166364143,4,1,0
2020-03-28,0.0,0.8,563.5,3.3999999999999995,37.1,-7.0,24.93000030517578,2401.110107421875,6.0,85.7165,77.9818,4051.63,-0.119411932,-0.165824019,-0.1501383952,0.0,0.0,0.0,5,1,1
2020-03-29,0.0,0.8666666666666667,563.5,3.3999999999999995,37.1,-7.0,24.93000030517578,2401.110107421875,6.0,85.7165,77.9818,4051.63,0.0,-0.119411932,-0.165824019,0.0,-4.6084309e-09,0.0,6,1,1
2020-03-30,1.0,0.9333333333333332,563.5,3.3999999999999995,37.1,-7.0,22.76000022888184,2433.35009765625,6.0,88.3607,79.7411,4051.63,0.0,0.0,-0.119411932,-0.1741893726,-0.1605815885,-0.3040550908,0,1,0
2020-03-31,0.0,1.0,563.5,3.3999999999999995,37.1,-7.0,22.739999771118164,2508.81005859375,6.0,86.1391,78.4702,4051.63,-0.5002646142,0.0,0.0,-0.06374615727,0.116902894,0.02917206238,1,1,0
2020-04-01,0.0,0.0666666666666666,566.0,7.399999999999999,12.2,-8.0,22.76000022888184,2473.610107421875,6.0,86.4332,78.9736,4051.63,-0.2353757398,-0.5002646142,0.0,-0.1501383952,0.03083111936,0.0171030969,2,2,0
2020-04-02,0.0,0.1333333333333333,566.0,7.399999999999999,12.2,-8.0,29.940000534057617,2545.949951171875,6.0,85.508,78.3281,4051.63,0.1383770548,-0.2353757398,-0.5002646142,-0.165824019,0.1744213601,0.2403429819,3,2,0
2020-04-03,0.0,0.2,566.0,7.399999999999999,12.2,-8.0,34.11000061035156,2572.22998046875,6.0,83.2749,76.9831,4051.63,0.1309692593,0.1383770548,-0.2353757398,-0.119411932,0.0,-0.2811547502,4,2,0
2020-04-04,0.0,0.2666666666666666,566.0,7.399999999999999,12.2,-8.0,34.11000061035156,2572.22998046875,6.0,83.2749,76.9831,4051.63,-0.1288245771,0.1309692593,0.1383770548,0.0,0.0,0.0,5,2,1
2020-04-05,0.0,0.3333333333333333,566.0,7.399999999999999,12.2,-8.0,34.11000061035156,2572.22998046875,6.0,83.2749,76.9831,4051.63,0.0,-0.1288245771,0.1309692593,0.0,-0.306649126,0.0,6,2,1
2020-04-06,0.0,0.4,566.0,7.399999999999999,12.2,-8.0,33.04999923706055,2622.590087890625,6.0,82.5385,76.3927,4020.39,-1.279083174e-05,0.0,-0.1288245771,-0.5002646142,-0.1724498401,-4.6084309e-09,0,2,0
2020-04-07,0.0,0.4666666666666667,566.0,7.399999999999999,12.2,-8.0,31.8700008392334,2634.739990234375,6.0,82.063,75.5104,4008.13,-0.3291291617,-1.279083174e-05,0.0,-0.2353757398,-0.2517503203,-0.1605815885,1,2,0
2020-04-08,0.0,0.5333333333333333,566.0,7.399999999999999,12.2,-8.0,32.84000015258789,2670.1201171875,6.0,82.199,75.6584,4016.12,-0.4089889525,-0.3291291617,-1.279083174e-05,0.1383770548,-0.1308155279,0.116902894,2,2,0
2020-04-09,0.0,0.6,566.0,7.399999999999999,12.2,-8.0,31.479999542236328,2701.77001953125,6.0,80.7844,74.2515,3987.68,0.1168257058,-0.4089889525,-0.3291291617,0.1309692593,-0.06684646371,0.03083111936,3,2,0
2020-04-10,0.0,0.6666666666666666,566.0,7.399999999999999,12.2,-8.0,31.479999542236328,2677.860107421875,6.0,0.0,73.6941,3985.1,0.1685015751,0.1168257058,-0.4089889525,-0.1288245771,0.0,0.1744213601,4,2,0
2020-04-11,0.0,0.7333333333333333,566.0,7.399999999999999,12.2,-8.0,31.479999542236328,2677.860107421875,6.0,0.0,73.6941,3985.1,0.01202718015,0.1685015751,0.1168257058,0.0,0.0,0.0,5,2,1
2020-04-12,0.0,0.8,566.0,7.399999999999999,12.2,-8.0,31.479999542236328,2677.860107421875,6.0,0.0,73.6941,3985.1,-0.00550211064,0.01202718015,0.1685015751,-1.279083174e-05,-0.1741893726,0.0,6,2,1
2020-04-13,0.0,0.8666666666666667,566.0,7.399999999999999,12.2,-8.0,31.739999771118164,2628.85009765625,6.0,0.0,73.5422,3972.83,0.001159690697,-0.00550211064,0.01202718015,-0.3291291617,-0.06374615727,-0.306649126,0,2,0
2020-04-14,0.0,0.9333333333333332,566.0,7.399999999999999,12.2,-8.0,29.600000381469727,2631.830078125,6.0,80.21,73.3041,4044.48,-0.153460331,0.001159690697,-0.00550211064,-0.4089889525,-0.1501383952,-0.1724498401,1,2,0
2020-04-15,0.0,1.0,566.0,7.399999999999999,12.2,-8.0,27.690000534057617,2498.93994140625,6.0,80.7887,74.0444,4057.99,0.0923632409,-0.153460331,0.001159690697,0.1168257058,-0.165824019,-0.2517503203,2,2,0
2020-04-16,0.0,0.0,566.0,7.399999999999999,12.2,-8.0,27.81999969482422,2515.050048828125,6.0,80.9912,74.3585,4126.35,-0.07322047633,0.0923632409,-0.153460331,0.1685015751,-0.119411932,-0.1308155279,3,2,0
2020-04-17,0.0,0.0666666666666666,566.0,7.399999999999999,12.2,-8.0,28.07999992370605,2534.969970703125,6.0,80.1422,73.9953,4025.22,-0.157303101,-0.07322047633,0.0923632409,0.01202718015,0.0,-0.06684646371,4,2,0
2020-04-18,0.0,0.1333333333333333,566.0,7.399999999999999,12.2,-8.0,28.07999992370605,2534.969970703125,6.0,80.1422,73.9953,4025.22,-0.06441154751,-0.157303101,-0.07322047633,-0.00550211064,0.0,0.0,5,2,1
2020-04-19,0.0,0.2,566.0,7.399999999999999,12.2,-8.0,28.07999992370605,2534.969970703125,6.0,80.1422,73.9953,4025.22,-0.00239321846,-0.06441154751,-0.157303101,0.001159690697,-0.5002646142,0.0,6,2,1
2020-04-20,0.0,0.2666666666666666,566.0,7.399999999999999,12.2,-8.0,25.56999969482422,2525.969970703125,6.0,80.9783,74.4908,4044.82,-2.208324555e-07,-0.00239321846,-0.06441154751,-0.153460331,-0.2353757398,-0.1741893726,0,2,0
2020-04-21,0.0,0.3333333333333333,566.0,7.399999999999999,12.2,-8.0,19.32999992370605,2488.02001953125,6.0,83.0698,76.6718,4115.41,-0.1614098992,-2.208324555e-07,-0.00239321846,0.0923632409,0.1383770548,-0.06374615727,1,2,0
2020-04-22,0.0,0.4,566.0,7.399999999999999,12.2,-8.0,20.3700008392334,2573.409912109375,6.0,83.4494,76.697,4217.37,-0.08289630573,-0.1614098992,-2.208324555e-07,-0.07322047633,0.1309692593,-0.1501383952,2,2,0
2020-04-23,0.0,0.4666666666666667,566.0,7.399999999999999,12.2,-8.0,21.32999992370605,2599.409912109375,6.0,81.0213,74.9182,4172.81,-0.162185256,-0.08289630573,-0.1614098992,-0.157303101,-0.1288245771,-0.165824019,3,2,0
2020-04-24,0.0,0.5333333333333333,566.0,7.399999999999999,12.2,-8.0,21.440000534057617,2562.030029296875,6.0,80.2019,74.5135,4149.17,-0.339241151,-0.162185256,-0.08289630573,-0.06441154751,0.0,-0.119411932,4,2,0
2020-04-25,0.0,0.6,566.0,7.399999999999999,12.2,-8.0,21.440000534057617,2562.030029296875,6.0,80.2019,74.5135,4149.17,-0.01555719059,-0.339241151,-0.162185256,-0.00239321846,-1.279083174e-05,0.0,5,2,1
2020-04-26,0.0,0.6666666666666666,566.0,7.399999999999999,12.2,-8.0,21.440000534057617,2562.030029296875,6.0,80.2019,74.5135,4149.17,-0.006024170551,-0.01555719059,-0.339241151,-2.208324555e-07,-0.3291291617,0.0,6,2,1
2020-04-27,0.0,0.7333333333333333,566.0,7.399999999999999,12.2,-8.0,19.989999771118164,2570.909912109375,5.5,80.6468,74.3676,4112.99,0.0,-0.006024170551,-0.01555719059,-0.1614098992,-0.4089889525,-0.5002646142,0,2,0
2020-04-28,1.0,0.8,566.0,7.399999999999999,12.2,-8.0,20.459999084472656,2612.239990234375,5.5,80.6241,74.2069,4095.17,-0.5426619129,0.0,-0.006024170551,-0.08289630573,0.1168257058,-0.2353757398,1,2,0
2020-04-29,0.0,0.8666666666666667,566.0,7.399999999999999,12.2,-8.0,22.540000915527344,2663.139892578125,5.5,80.0135,73.6248,4041.8,-0.03628357818,-0.5426619129,0.0,-0.162185256,0.1685015751,0.1383770548,2,2,0
2020-04-30,0.0,0.9333333333333332,566.0,7.399999999999999,12.2,-8.0,25.270000457763672,2650.56005859375,5.5,79.2073,72.9518,4014.11,0.151297997,-0.03628357818,-0.5426619129,-0.339241151,0.01202718015,0.1309692593,3,2,0
2020-05-01,0.0,0.0666666666666666,566.1,3.1999999999999993,35.9,-11.0,25.290000915527344,2650.56005859375,5.5,79.2073,72.9518,4014.11,0.2871016186,0.151297997,-0.03628357818,-0.01555719059,-0.00550211064,-0.1288245771,4,2,0
2020-05-02,0.0,0.1333333333333333,566.1,3.1999999999999993,35.9,-11.0,25.290000915527344,2650.56005859375,5.5,79.2073,72.9518,4014.11,0.0,0.2871016186,0.151297997,-0.006024170551,0.001159690697,0.0,5,2,1
2020-05-03,0.0,0.2,566.1,3.1999999999999993,35.9,-11.0,25.290000915527344,2650.56005859375,5.5,79.2073,72.9518,4014.11,0.0,0.0,0.2871016186,0.0,-0.153460331,-1.279083174e-05,6,2,1
2020-05-04,0.0,0.2666666666666666,566.1,3.1999999999999993,35.9,-11.0,27.200000762939453,2624.639892578125,5.5,79.2073,72.9518,4014.11,0.0,0.0,0.0,-0.5426619129,0.0923632409,-0.3291291617,0,2,0
2020-05-05,0.0,0.3333333333333333,566.1,3.1999999999999993,35.9,-11.0,30.96999931335449,2653.510009765625,5.5,79.2073,72.9518,4014.11,-0.09749684189,0.0,0.0,-0.03628357818,-0.07322047633,-0.4089889525,1,2,0
2020-05-06,0.0,0.4,566.1,3.1999999999999993,35.9,-11.0,29.71999931335449,2632.10009765625,5.5,80.1468,74.3699,4040.41,0.006798413974,-0.09749684189,0.0,0.151297997,-0.157303101,0.1168257058,2,2,0
2020-05-07,0.0,0.4666666666666667,566.1,3.1999999999999993,35.9,-11.0,29.459999084472656,2634.0,5.5,79.7625,73.9191,4023.9,-0.9534748961,0.006798413974,-0.09749684189,0.2871016186,-0.06441154751,0.1685015751,3,2,0
2020-05-08,0.0,0.5333333333333333,566.1,3.1999999999999993,35.9,-11.0,30.96999931335449,2641.550048828125,5.5,79.8452,73.6396,4047.21,0.2430032826,-0.9534748961,0.006798413974,0.0,-0.00239321846,0.01202718015,4,2,0
2020-05-09,0.0,0.6,566.1,3.1999999999999993,35.9,-11.0,30.96999931335449,2641.550048828125,5.5,79.8452,73.6396,4047.21,0.06552261963,0.2430032826,-0.9534748961,0.0,-2.208324555e-07,-0.00550211064,5,2,1
2020-05-10,0.0,0.6666666666666666,566.1,3.1999999999999993,35.9,-11.0,30.96999931335449,2641.550048828125,5.5,79.8452,73.6396,4047.21,0.0,0.06552261963,0.2430032826,0.0,-0.1614098992,0.001159690697,6,2,1
2020-05-11,0.0,0.7333333333333333,566.1,3.1999999999999993,35.9,-11.0,29.6299991607666,2641.550048828125,5.5,79.8452,73.6396,4047.21,-0.007386025965,0.0,0.06552261963,-0.09749684189,-0.08289630573,-0.153460331,0,2,0
2020-05-12,0.0,0.8,566.1,3.1999999999999993,35.9,-11.0,29.979999542236328,2642.0400390625,5.5,79.4311,73.3172,4021.69,-8.582215104e-06,-0.007386025965,0.0,0.006798413974,-0.162185256,0.0923632409,1,2,0
2020-05-13,0.0,0.8666666666666667,566.1,3.1999999999999993,35.9,-11.0,29.190000534057617,2604.97998046875,5.5,79.6706,73.4298,4021.35,-0.23764588,-8.582215104e-06,-0.007386025965,-0.9534748961,-0.339241151,-0.07322047633,2,2,0
2020-05-14,0.0,0.9333333333333332,566.1,3.1999999999999993,35.9,-11.0,31.1299991607666,2590.31005859375,5.5,79.8656,74.0113,4079.71,0.1145448868,-0.23764588,-8.582215104e-06,0.2430032826,-0.01555719059,-0.157303101,3,2,0
2020-05-15,0.0,1.0,566.1,3.1999999999999993,35.9,-11.0,32.5,2593.909912109375,5.5,79.2736,73.3865,4083.17,0.03617905004,0.1145448868,-0.23764588,0.06552261963,-0.006024170551,-0.06441154751,4,2,0
2020-05-16,0.0,0.0,566.1,3.1999999999999993,35.9,-11.0,32.5,2593.909912109375,5.5,79.2736,73.3865,4083.17,0.3118943466,0.03617905004,0.1145448868,0.0,0.0,-0.00239321846,5,2,1
2020-05-17,0.0,0.0666666666666666,566.1,3.1999999999999993,35.9,-11.0,32.5,2593.909912109375,5.5,79.2736,73.3865,4083.17,0.04360761825,0.3118943466,0.03617905004,-0.007386025965,-0.5426619129,-2.208324555e-07,6,2,1
2020-05-18,0.0,0.1333333333333333,566.1,3.1999999999999993,35.9,-11.0,34.810001373291016,2694.25,5.5,78.8906,72.9114,4122.31,0.008004304428,0.04360761825,0.3118943466,-8.582215104e-06,-0.03628357818,-0.1614098992,0,2,0
2020-05-19,0.0,0.2,566.1,3.1999999999999993,35.9,-11.0,34.650001525878906,2711.719970703125,5.5,79.1954,72.3754,4038.71,-0.4048087632,0.008004304428,0.04360761825,-0.23764588,0.151297997,-0.08289630573,1,2,0
2020-05-20,0.0,0.2666666666666666,566.1,3.1999999999999993,35.9,-11.0,35.75,2770.7900390625,5.5,78.9499,71.9701,4070.13,0.1511989189,-0.4048087632,0.008004304428,0.1145448868,0.2871016186,-0.162185256,2,2,0
2020-05-21,0.0,0.3333333333333333,566.1,3.1999999999999993,35.9,-11.0,36.060001373291016,2718.669921875,5.5,77.7402,70.8467,3951.23,0.004294759199,0.1511989189,-0.4048087632,0.03617905004,0.0,-0.339241151,3,2,0
2020-05-22,0.0,0.4,566.1,3.1999999999999993,35.9,-11.0,35.130001068115234,2709.3798828125,5.5,78.304,71.745,4003.7,-0.07754178508,0.004294759199,0.1511989189,0.3118943466,0.0,-0.01555719059,4,2,0
2020-05-23,0.0,0.4666666666666667,566.1,3.1999999999999993,35.9,-11.0,35.130001068115234,2709.3798828125,5.5,78.304,71.745,4003.7,-0.4501313846,-0.07754178508,0.004294759199,0.04360761825,0.0,-0.006024170551,5,2,1
2020-05-24,0.0,0.5333333333333333,566.1,3.1999999999999993,35.9,-11.0,35.130001068115234,2709.3798828125,5.5,78.304,71.745,4003.7,0.002277013212,-0.4501313846,-0.07754178508,0.008004304428,-0.09749684189,0.0,6,2,1
2020-05-25,0.0,0.6,566.1,3.1999999999999993,35.9,-11.0,35.130001068115234,2757.929931640625,5.5,77.9054,71.745,3990.41,0.0,0.002277013212,-0.4501313846,-0.4048087632,0.006798413974,-0.5426619129,0,2,0
2020-05-26,0.0,0.6666666666666666,566.1,3.1999999999999993,35.9,-11.0,36.16999816894531,2754.0400390625,5.5,77.7802,71.0026,3940.32,-0.1951921257,0.0,0.002277013212,0.1511989189,-0.9534748961,-0.03628357818,1,2,0
2020-05-27,0.0,0.7333333333333333,566.1,3.1999999999999993,35.9,-11.0,34.7400016784668,2741.02001953125,5.5,77.9297,71.0216,3895.83,-0.3367459767,-0.1951921257,0.0,0.004294759199,0.2430032826,0.151297997,2,2,0
2020-05-28,0.0,0.8,566.1,3.1999999999999993,35.9,-11.0,35.290000915527344,2779.97998046875,5.5,78.1295,70.9444,3939.39,-0.4099739441,-0.3367459767,-0.1951921257,-0.07754178508,0.06552261963,0.2871016186,3,2,0
2020-05-29,0.0,0.8666666666666667,566.1,3.1999999999999993,35.9,-11.0,35.33000183105469,2734.830078125,5.5,78.5138,70.6179,3925.38,0.1183265023,-0.4099739441,-0.3367459767,-0.4501313846,0.0,0.0,4,2,0
2020-05-30,0.0,0.9333333333333332,566.1,3.1999999999999993,35.9,-11.0,35.33000183105469,2734.830078125,5.5,78.5138,70.6179,3925.38,-0.1126468088,0.1183265023,-0.4099739441,0.002277013212,-0.007386025965,0.0,5,2,1
2020-05-31,0.0,1.0,566.1,3.1999999999999993,35.9,-11.0,35.33000183105469,2734.830078125,5.5,78.5138,70.6179,3925.38,0.000141645755,-0.1126468088,0.1183265023,0.0,-8.582215104e-06,0.0,6,2,1
2020-06-01,0.0,0.0666666666666666,568.9,-2.8,47.8,-6.0,35.31999969482422,2750.239990234375,5.5,77.5502,69.696,3888.16,0.0,0.000141645755,-0.1126468088,-0.1951921257,-0.23764588,-0.09749684189,0,2,0
2020-06-02,0.0,0.1333333333333333,568.9,-2.8,47.8,-6.0,39.56999969482422,2796.510009765625,5.5,76.7955,68.8179,3859.62,-0.04847874682,0.0,0.000141645755,-0.3367459767,0.1145448868,0.006798413974,1,2,0
2020-06-03,0.0,0.2,568.9,-2.8,47.8,-6.0,39.790000915527344,2831.080078125,5.5,76.7482,68.5363,3773.95,-0.1304634029,-0.04847874682,0.0,-0.4099739441,0.03617905004,-0.9534748961,2,2,0
2020-06-04,0.0,0.2666666666666666,568.9,-2.8,47.8,-6.0,39.9900016784668,2766.260009765625,5.5,77.3651,69.1364,3786.42,-0.09333186336,-0.1304634029,-0.04847874682,0.1183265023,0.3118943466,0.2430032826,3,2,0
2020-06-05,0.0,0.3333333333333333,568.9,-2.8,47.8,-6.0,42.29999923706055,2792.739990234375,5.5,77.8722,68.5984,3772.23,0.1694217891,-0.09333186336,-0.1304634029,-0.1126468088,0.04360761825,0.06552261963,4,2,0
2020-06-06,0.0,0.4,568.9,-2.8,47.8,-6.0,42.29999923706055,2792.739990234375,5.5,77.8722,68.5984,3772.23,0.2951908023,0.1694217891,-0.09333186336,0.000141645755,0.008004304428,0.0,5,2,1
2020-06-07,0.0,0.4666666666666667,568.9,-2.8,47.8,-6.0,42.29999923706055,2792.739990234375,5.5,77.8722,68.5984,3772.23,-0.006964992309,0.2951908023,0.1694217891,0.0,-0.4048087632,-0.007386025965,6,2,1
2020-06-08,0.0,0.5333333333333333,568.9,-2.8,47.8,-6.0,40.79999923706055,2796.300048828125,5.5,77.0589,68.267,3716.12,0.0,-0.006964992309,0.2951908023,-0.04847874682,0.1511989189,-8.582215104e-06,0,2,0
2020-06-09,0.0,0.6,568.9,-2.8,47.8,-6.0,41.18000030517578,2795.89990234375,5.5,77.4696,68.7452,3770.05,-0.1182125673,0.0,-0.006964992309,-0.1304634029,0.004294759199,-0.23764588,1,2,0
2020-06-10,0.0,0.6666666666666666,568.9,-2.8,47.8,-6.0,41.72999954223633,2785.179931640625,5.5,78.0797,68.6996,3789.36,-1.47,-0.1182125673,0.0,-0.09333186336,-0.07754178508,0.1145448868,2,2,0
2020-06-11,0.0,0.7333333333333333,568.9,-2.8,47.8,-6.0,38.54999923706055,2743.800048828125,5.5,78.4532,69.0835,3848.83,0.2331368629,-1.47,-0.1182125673,0.1694217891,-0.4501313846,0.03617905004,3,2,0
2020-06-12,0.0,0.8,568.9,-2.8,47.8,-6.0,38.72999954223633,2743.800048828125,5.5,78.4532,69.0835,3848.83,0.2569832276,0.2331368629,-1.47,0.2951908023,0.002277013212,0.3118943466,4,2,0
2020-06-13,0.0,0.8666666666666667,568.9,-2.8,47.8,-6.0,38.72999954223633,2743.800048828125,5.5,78.4532,69.0835,3848.83,0.0,0.2569832276,0.2331368629,-0.006964992309,0.0,0.04360761825,5,2,1
2020-06-14,0.0,0.9333333333333332,568.9,-2.8,47.8,-6.0,38.72999954223633,2743.800048828125,5.5,78.4532,69.0835,3848.83,0.0,0.0,0.2569832276,0.0,-0.1951921257,0.008004304428,6,2,1
2020-06-15,0.0,1.0,568.9,-2.8,47.8,-6.0,39.720001220703125,2719.06005859375,5.5,79.0976,70.3148,3871.06,-0.01724124875,0.0,0.0,-0.1182125673,-0.3367459767,-0.4048087632,0,2,0
2020-06-16,0.0,0.0,568.9,-2.8,47.8,-6.0,40.959999084472656,2748.300048828125,5.5,78.941,69.5984,3875.98,-0.4251687004,-0.01724124875,0.0,-1.47,-0.4099739441,0.1511989189,1,2,0
2020-06-17,0.0,0.0666666666666666,568.9,-2.8,47.8,-6.0,40.709999084472656,2740.10009765625,5.5,78.3565,69.5943,3836.28,-0.3356617236,-0.4251687004,-0.01724124875,0.2331368629,0.1183265023,0.004294759199,2,2,0
2020-06-18,0.0,0.1333333333333333,568.9,-2.8,47.8,-6.0,41.5099983215332,2724.330078125,5.5,78.1186,69.4905,3878.14,0.08699560925,-0.3356617236,-0.4251687004,0.2569832276,-0.1126468088,-0.07754178508,3,2,0
2020-06-19,0.0,0.2,568.9,-2.8,47.8,-6.0,42.18999862670898,2758.669921875,5.5,77.8661,69.4378,3866.43,-0.0560767515,0.08699560925,-0.3356617236,0.0,0.000141645755,-0.4501313846,4,2,0
2020-06-20,0.0,0.2666666666666666,568.9,-2.8,47.8,-6.0,42.18999862670898,2758.669921875,5.5,77.8661,69.4378,3866.43,-0.1732168352,-0.0560767515,0.08699560925,0.0,0.0,0.002277013212,5,2,1
2020-06-21,0.0,0.3333333333333333,568.9,-2.8,47.8,-6.0,42.18999862670898,2758.669921875,5.5,77.8661,69.4378,3866.43,-0.02566703737,-0.1732168352,-0.0560767515,-0.01724124875,-0.04847874682,0.0,6,2,1
2020-06-22,0.0,0.4,568.9,-2.8,47.8,-6.0,43.08000183105469,2763.2900390625,4.5,77.8569,69.4137,3899.24,0.0,-0.02566703737,-0.1732168352,-0.4251687004,-0.1304634029,-0.1951921257,0,2,0
2020-06-23,0.0,0.4666666666666667,568.9,-2.8,47.8,-6.0,42.630001068115234,2791.969970703125,4.5,77.6515,68.77,3887.67,-0.2428429523,0.0,-0.02566703737,-0.3356617236,-0.09333186336,-0.3367459767,1,2,0
2020-06-24,0.0,0.5333333333333333,568.9,-2.8,47.8,-6.0,40.310001373291016,2791.969970703125,4.5,77.6515,68.77,3929.94,-0.3989382733,-0.2428429523,0.0,0.08699560925,0.1694217891,-0.4099739441,2,2,0
2020-06-25,0.0,0.6,568.9,-2.8,47.8,-6.0,41.04999923706055,2760.75,4.5,77.9137,69.3752,3927.51,0.0,-0.3989382733,-0.2428429523,-0.0560767515,0.2951908023,0.1183265023,3,2,0
2020-06-26,0.0,0.6666666666666666,568.9,-2.8,47.8,-6.0,41.02000045776367,2761.739990234375,4.5,77.7267,69.2523,3916.32,-0.1410283358,0.0,-0.3989382733,-0.1732168352,-0.006964992309,-0.1126468088,4,2,0
2020-06-27,0.0,0.7333333333333333,568.9,-2.8,47.8,-6.0,41.02000045776367,2761.739990234375,4.5,77.7267,69.2523,3916.32,-0.584924952,-0.1410283358,0.0,-0.02566703737,0.0,0.000141645755,5,2,1
2020-06-28,0.0,0.8,568.9,-2.8,47.8,-6.0,41.02000045776367,2761.739990234375,4.5,77.7267,69.2523,3916.32,-0.009584162864,-0.584924952,-0.1410283358,0.0,-0.1182125673,0.0,6,2,1
2020-06-29,0.0,0.8666666666666667,568.9,-2.8,47.8,-6.0,41.709999084472656,2767.949951171875,4.5,78.8139,70.0381,3978.0,0.0,-0.009584162864,-0.584924952,-0.2428429523,-1.47,-0.04847874682,0,2,0
2020-06-30,0.0,0.9333333333333332,568.9,-2.8,47.8,-6.0,41.150001525878906,2743.199951171875,4.5,79.2101,70.8063,4010.17,-0.07305684455,0.0,-0.009584162864,-0.3989382733,0.2331368629,-0.1304634029,1,2,0
2020-07-01,0.0,0.0666666666666666,591.7,-2.4,58.5,-2.0,41.130001068115234,2743.199951171875,4.5,79.2101,70.8063,4047.99,0.2231802727,-0.07305684455,0.0,0.0,0.2569832276,-0.09333186336,2,3,0
2020-07-02,0.0,0.1333333333333333,591.7,-2.4,58.5,-2.0,43.13999938964844,2788.7900390625,4.5,79.4091,70.3869,4017.25,-0.02903978053,0.2231802727,-0.07305684455,-0.1410283358,0.0,0.1694217891,3,3,0
2020-07-03,0.0,0.2,591.7,-2.4,58.5,-2.0,43.13999938964844,2801.659912109375,4.5,79.7117,70.8767,4022.46,-0.3107576821,-0.02903978053,0.2231802727,-0.584924952,0.0,0.2951908023,4,3,0
2020-07-04,0.0,0.2666666666666666,591.7,-2.4,58.5,-2.0,43.13999938964844,2801.659912109375,4.5,79.7117,70.8767,4022.46,0.1130284233,-0.3107576821,-0.02903978053,-0.009584162864,-0.01724124875,-0.006964992309,5,3,1
2020-07-05,0.0,0.3333333333333333,591.7,-2.4,58.5,-2.0,43.13999938964844,2801.659912109375,4.5,79.7117,70.8767,4022.46,0.0,0.1130284233,-0.3107576821,0.0,-0.4251687004,0.0,6,3,1
2020-07-06,0.0,0.4,591.7,-2.4,58.5,-2.0,43.09999847412109,2835.179931640625,4.5,80.8469,71.6171,4069.87,0.0,0.0,0.1130284233,-0.07305684455,-0.3356617236,-0.1182125673,0,3,0
2020-07-07,0.0,0.4666666666666667,591.7,-2.4,58.5,-2.0,43.08000183105469,2825.2099609375,4.5,81.3563,71.985,4119.83,-0.2551282376,0.0,0.0,0.2231802727,0.08699560925,-1.47,1,3,0
2020-07-08,0.0,0.5333333333333333,591.7,-2.4,58.5,-2.0,43.290000915527344,2815.830078125,4.5,80.3026,71.2053,4121.14,0.1499207812,-0.2551282376,0.0,-0.02903978053,-0.0560767515,0.2331368629,2,3,0
2020-07-09,0.0,0.6,591.7,-2.4,58.5,-2.0,42.34999847412109,2782.429931640625,4.5,80.2735,70.7916,4130.29,0.02501162438,0.1499207812,-0.2551282376,-0.3107576821,-0.1732168352,0.2569832276,3,3,0
2020-07-10,0.0,0.6666666666666666,591.7,-2.4,58.5,-2.0,43.2400016784668,2800.93994140625,4.5,80.272,71.1361,4135.33,0.113202932,0.02501162438,0.1499207812,0.1130284233,-0.02566703737,0.0,4,3,0
2020-07-11,0.0,0.7333333333333333,591.7,-2.4,58.5,-2.0,43.2400016784668,2800.93994140625,4.5,80.272,71.1361,4135.33,0.1782888409,0.113202932,0.02501162438,0.0,0.0,0.0,5,3,1
2020-07-12,0.0,0.8,591.7,-2.4,58.5,-2.0,43.2400016784668,2800.93994140625,4.5,80.272,71.1361,4135.33,-1.34546433e-07,0.1782888409,0.113202932,0.0,-0.2428429523,-0.01724124875,6,3,1
2020-07-13,0.0,0.8666666666666667,591.7,-2.4,58.5,-2.0,42.720001220703125,2766.7900390625,4.5,80.1758,70.7973,4112.58,0.0,-1.34546433e-07,0.1782888409,-0.2551282376,-0.3989382733,-0.4251687004,0,3,0
2020-07-14,0.0,0.9333333333333332,591.7,-2.4,58.5,-2.0,42.900001525878906,2744.5400390625,4.5,80.7258,71.1189,4112.12,-0.1781249185,0.0,-1.34546433e-07,0.1499207812,0.0,-0.3356617236,1,3,0
2020-07-15,0.0,1.0,591.7,-2.4,58.5,-2.0,43.790000915527344,2747.909912109375,4.5,80.9833,70.8706,4118.45,-0.08675578374,-0.1781249185,0.0,0.02501162438,-0.1410283358,0.08699560925,2,3,0
2020-07-16,0.0,0.0,591.7,-2.4,58.5,-2.0,43.369998931884766,2760.010009765625,4.5,81.1939,71.2228,4132.77,-0.0233514598,-0.08675578374,-0.1781249185,0.113202932,-0.584924952,-0.0560767515,3,3,0
2020-07-17,0.0,0.0666666666666666,591.7,-2.4,58.5,-2.0,43.13999938964844,2774.7900390625,4.5,81.8343,71.7152,4156.86,0.1508434211,-0.0233514598,-0.08675578374,0.1782888409,-0.009584162864,-0.1732168352,4,3,0
