Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,USDRUB=X,Key_rate,Euro,Dollar,Gold,Balance lag 1,Balance lag 2,Balance lag 3,Balance lag 4,Balance lag 5,Balance lag 6,Balance lag 7,Balance lag 8,Balance lag 9,Balance lag 10,Balance lag 11,Balance lag 12,Balance lag 13,Balance lag 14,Balance lag 15,Balance lag 16,Balance lag 17,Balance lag 18,Balance lag 19,Balance lag 20,Balance lag 21,Balance lag 22,Balance lag 23,Balance lag 24,Balance lag 25,Balance lag 26,Balance lag 27,Balance lag 28,Balance lag 29
2020-09-20,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,43.150001525878906,2951.7900390625,74.95719909667969,4.25,88.9263,75.151,4715.5,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732,-0.28338614,-0.0848985797,-0.3476860284,0.0,-1.053355643e-07
2020-09-21,1.98,2.07,-0.1023727864,0.0,0.3333333333333333,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.43999862670898,2863.669921875,75.54850006103516,4.25,89.9424,76.1885,4720.43,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732,-0.28338614,-0.0848985797,-0.3476860284,0.0
2020-09-22,1.47,1.7,-0.2326137711,0.0,0.4,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.720001220703125,2884.659912109375,76.29219818115234,4.25,89.3396,76.0913,4666.73,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732,-0.28338614,-0.0848985797,-0.3476860284
2020-09-23,1.46,1.7,-0.2314920345,0.0,0.4666666666666667,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.77000045776367,2916.389892578125,76.01899719238281,4.25,89.3667,76.5147,4635.01,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732,-0.28338614,-0.0848985797
2020-09-24,1.9,2.01,-0.1215643548,0.0,0.5333333333333333,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.93999862670898,2912.760009765625,76.79730224609375,4.25,89.9632,77.2104,4592.32,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732,-0.28338614
2020-09-25,1.78,1.99,-0.2147717944,0.0,0.6,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.91999816894531,2896.830078125,77.02639770507812,4.25,89.749,77.29,4618.65,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815,-0.00395448732
2020-09-26,0.0,1.580033465e-07,-1.580033465e-07,0.0,0.6666666666666666,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.91999816894531,2896.830078125,77.02639770507812,4.25,89.749,77.29,4618.65,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0,-0.3101929815
2020-09-27,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.91999816894531,2896.830078125,77.02639770507812,4.25,89.749,77.29,4618.65,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0,0.0
2020-09-28,2.25,2.5,-0.2508342388,0.0,0.8,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,42.43000030517578,2927.169921875,78.10379791259766,4.25,91.5897,78.7193,4681.68,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678,0.0
2020-09-29,2.07,2.04,0.02726868967,0.0,0.8666666666666667,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,41.02999877929688,2910.1201171875,79.1613998413086,4.25,92.8769,79.414,4822.55,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442,-0.2845196678
2020-09-30,2.19,2.34,-0.1574742742,0.0,0.9333333333333333,0.0,0.1,0.0,10.052,2.6519999999999992,583.4,33.39999999999998,5.0,-0.5999999999999996,6.3,-0.20000000000000018,2.2,2.0,0.6,-0.4,3.0,1.2,7.0,-0.09999999999999964,48.9,-3.6000000000000014,53.7,-3.299999999999997,5.0,-2.0,40.95000076293945,2905.81005859375,78.96510314941406,4.25,92.1612,78.4559,4770.62,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935,-0.2947001442
2020-10-01,1.59,1.99,-0.3837856166,0.0,0.06666666666666667,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,40.959999084472656,2889.800048828125,77.66560363769531,4.25,90.7264,77.2563,4709.54,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746,-0.04654952935
2020-10-02,1.55,1.62,-0.06423238003,0.0,0.13333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,39.27000045776367,2852.419921875,77.2061996459961,4.25,91.7198,78.3374,4786.39,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836,-0.05768062746
2020-10-03,0.0,2.6333891e-08,-2.6333891e-08,0.0,0.2,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,39.27000045776367,2852.419921875,77.2061996459961,4.25,91.7198,78.3374,4786.39,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0,-0.1259519836
2020-10-04,0.0,9.83900005e-08,-9.83900005e-08,0.0,0.26666666666666666,1.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,39.27000045776367,2852.419921875,77.2061996459961,4.25,91.7198,78.3374,4786.39,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0,0.0
2020-10-05,1.84,2.16,-0.3146337995,0.0,0.3333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,41.290000915527344,2881.97998046875,78.13999938964844,4.25,92.0016,78.306,4771.68,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797,0.0
2020-10-06,1.62,1.74,-0.1181769483,0.0,0.4,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.650001525878906,2892.989990234375,78.1093978881836,4.25,92.3565,78.2633,4827.56,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564,-0.1851756797
2020-10-07,1.47,1.59,-0.1193498787,0.0,0.4666666666666667,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,41.9900016784668,2842.580078125,78.372802734375,4.25,91.9909,78.1766,4740.23,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611,-0.1737572564
2020-10-08,1.65,1.71,-0.06407868782,0.0,0.5333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,43.34000015258789,2846.389892578125,78.0824966430664,4.25,91.5566,77.7077,4737.92,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268,0.1178322611
2020-10-09,1.87,1.83,0.03642000571,0.0,0.6,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.84999847412109,2834.090087890625,77.27960205078125,4.25,90.875,77.0415,4736.09,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404,0.1991259268
2020-10-10,0.0,7.04316244e-07,-7.04316244e-07,0.0,0.6666666666666666,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.84999847412109,2834.090087890625,77.27960205078125,4.25,90.875,77.0415,4736.09,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0,-0.03053637404
2020-10-11,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.84999847412109,2834.090087890625,77.27960205078125,4.25,90.875,77.0415,4736.09,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0,0.0
2020-10-12,1.84,2.05,-0.2152208484,0.0,0.8,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,41.720001220703125,2846.139892578125,76.8385009765625,4.25,91.0146,77.0415,4754.14,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113,0.0
2020-10-13,1.71,1.66,0.04274048381,0.0,0.8666666666666667,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.45000076293945,2829.22998046875,77.00019836425781,4.25,90.9393,77.1648,4772.77,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171,-0.3159853113
2020-10-14,1.71,2.4,-0.6888276901,0.0,0.9333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,43.31999969482422,2856.080078125,77.0259017944336,4.25,90.7912,77.3177,4711.68,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358,0.06621163171
2020-10-15,1.94,1.94,-0.005482300208,0.0,1.0,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,43.15999984741211,2817.2900390625,77.71540069580078,4.25,91.4002,78.0424,4740.64,-0.6888276901,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145,-0.1220306358
2020-10-16,1.61,1.82,-0.2088984993,0.0,0.0,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.93000030517578,2799.5400390625,77.92070007324219,4.25,91.4027,78.0301,4783.12,-0.005482300208,-0.6888276901,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923,-0.2358445145
2020-10-17,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.93000030517578,2799.5400390625,77.92070007324219,4.25,91.4027,78.0301,4783.12,-0.2088984993,-0.005482300208,-0.6888276901,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0,0.1050654923
2020-10-18,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.93000030517578,2799.5400390625,77.92070007324219,4.25,91.4027,78.0301,4783.12,0.0,-0.2088984993,-0.005482300208,-0.6888276901,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0,0.0
2020-10-19,1.78,2.21,-0.4418165564,0.0,0.2,0.0,0.4,0.2,6.44,-2.0599999999999996,582.8,-0.6000000000000227,5.9,-0.09999999999999964,6.3,-0.20000000000000018,0.5,-0.7,0.3,-0.3,2.4,-0.30000000000000027,8.4,0.7000000000000002,46.9,-0.30000000000000426,46.9,-3.700000000000003,5.0,-1.0,42.619998931884766,2794.27001953125,77.51699829101562,4.25,91.3712,77.7725,4785.15,0.0,0.0,-0.2088984993,-0.005482300208,-0.6888276901,0.04274048381,-0.2152208484,0.0,-7.04316244e-07,0.03642000571,-0.06407868782,-0.1193498787,-0.1181769483,-0.3146337995,-9.83900005e-08,-2.6333891e-08,-0.06423238003,-0.3837856166,-0.1574742742,0.02726868967,-0.2508342388,0.0,-1.580033465e-07,-0.2147717944,-0.1215643548,-0.2314920345,-0.2326137711,-0.1023727864,0.0
